age;gender;employ;emplyoment_change;current_country;live_in_home_country;family_status;fami_cor;living_situation;livwadu;livwchi;time_leisure;gam_freq;beh_ch_general;beh_ch_single_player;beh_ch_coll;beh_ch_comp;beh_ch_conn;motives_play_1;motives_play_2;motives_play_3;motives_play_4;motives_play_5;motives_play_6;motives_play_7;motives_play_8;motives_play_9;motives_play_10;motives_play_11;motives_play_12;motives_play_13;motives_play_14;motives_play_15;motives_play_16;motives_play_17;motives_play_18;motives_play_19;motives_play_20;motives_play_21;motives_play_22;motives_play_23;motives_play_24;motives_play_25;loneliness_1;loneliness_2;loneliness_3;loneliness_4;loneliness_5;loneliness_6;loneliness_7;loneliness_8;loneliness_9;loneliness_10;loneliness_11;loneliness_12;loneliness_13;loneliness_14;loneliness_15;loneliness_16;loneliness_17;loneliness_18;loneliness_19;loneliness_20;loneliness_21;loneliness_1_rec;loneliness_5_rec;loneliness_6_rec;loneliness_10_rec;loneliness_11_rec;loneliness_16_rec;loneliness_17_rec;loneliness_20_rec;loneliness_21_rec;MOT_social;MOT_escape;MOT_competition;MOT_coping;MOT_skill;MOT_fantasy;Loneliness_sum
33;2;3; ;Germany;2;2;3;2;0;0;4;5;3;3;3;3;3;1;2;1;2;4;1;1;2;2;4;4;1;2;1;1;1;1;1;1;1;1;1;4;4;4;3;3;2;1;3;2;4;2;3;4;2;2;1;3;1;3;4;4;2;4;4;2;2;3;1;3;2;1;1;1;1,25;1,5;1,25;2,75;3,25;1,75;40
32;2;3; ;Germany;2;1;2;3;0;0;4;5;5;5;5;3;5;1;2;2;4;4;4;2;2;4;4;4;2;4;4;2;2;4;4;4;1;2;2;4;4;5;4;3;1;2;4;4;4;2;2;3;3;1;1;1;2;2;4;2;1;4;4;1;1;1;2;2;3;1;1;1;2,75;2,5;2,5;3,5;4;3,75;31
36;2;4; ;Germany;2;2;2;2;2;0;4;5;4;3;3;4;3;1;3;4;5;4;3;2;3;3;5;4;1;2;3;2;4;4;1;2;1;2;3;5;4;3;3;3;2;2;2;3;4;2;3;3;3;2;2;3;3;3;3;3;3;4;4;2;3;2;2;2;2;2;1;1;1,75;2,75;3;4,75;4;2;45
35;2;3; ;Germany;2;1;1;2;0;0;4;5;3;3;3;3;3;1;2;1;4;2;1;1;2;3;5;2;1;1;4;1;1;3;2;2;1;2;1;3;3;4;3;3;2;3;2;3;4;3;3;2;2;3;2;3;3;2;2;3;3;2;3;2;3;2;3;3;3;3;3;2;1,25;2,5;1,5;3,25;2,5;2;55
23;2;2; ;Germany;2;1;1;2;1;0;4;5;4;5;4;2;3;1;5;2;4;2;5;3;2;3;5;2;1;4;2;4;4;4;1;4;1;2;4;2;2;5;4;3;1;2;4;3;4;2;2;4;3;2;1;2;1;4;3;3;2;4;4;1;1;2;1;2;1;2;1;1;3;2,75;3,25;3,75;2,5;3;33
34;2;3; ;Germany;2;1;2;2;0;0;4;5;4;4;3;3;3;1;2;2;4;4;4;1;4;2;4;4;4;4;4;2;2;4;4;5;1;2;1;4;4;5;3;3;2;3;4;3;4;2;2;4;3;2;1;2;2;3;3;3;2;3;3;2;1;2;1;2;2;2;2;2;2,75;3;1,75;3,5;4;4,25;40
22;2;3; ;Germany;2;1;2;2;4;0;4;5;3;2;3;3;4;2;1;3;2;1;4;5;1;2;3;1;1;4;1;1;1;1;1;5;1;1;1;4;1;4;3;3;1;2;4;4;4;2;1;3;4;1;1;1;1;4;4;1;3;4;4;2;1;1;2;1;1;1;1;1;4;1;1,75;2,5;1;2,5;28
45;2;3; ;Germany;2;2;1;3;1;0;4;5;5;5;5;3;5;1;2;2;4;2;2;4;2;2;5;2;2;2;3;2;2;2;2;3;1;2;1;4;2;4;4;3;1;1;4;3;4;2;2;4;4;1;1;1;1;4;4;1;1;4;4;1;1;2;1;1;1;1;1;1;2,5;2,25;1,75;3,75;2;2,5;25
51;2;3; ;Germany;2;2;2;2;0;0;4;5;4;4;3;3;3;1;2;2;2;2;2;2;2;2;3;2;1;3;2;1;1;2;1;2;1;2;2;3;2;3;4;3;1;1;4;4;4;2;2;4;4;2;1;1;2;4;4;3;2;4;4;1;1;1;1;1;1;1;1;1;2;2;1,75;2,25;2;1,75;29
32;2;3; ;Germany;2;1;1;2;0;0;4;5;3;3;3;3;3;1;1;1;2;3;4;1;1;2;3;2;1;1;1;1;1;3;2;3;1;1;1;3;1;5;2;1;1;4;4;2;4;1;3;2;2;1;1;1;3;4;3;1;3;4;4;3;1;3;3;3;1;2;1;1;1,5;1;1,25;2,25;2,25;3;38
30;2;3; ;Germany;2;1;3;2;1;0;4;5;3;3;2;3;2;1;1;4;3;2;4;1;1;4;3;3;2;1;1;4;1;3;2;2;1;1;4;2;3;4;3;2;1;2;3;3;4;2;2;2;2;2;1;1;1;3;4;3;1;4;4;2;2;2;3;3;2;1;1;1;1,25;1;4;2,25;2,75;3;35
34;2;3; ;Portugal;1;1;1;3;2;0;4;5;4;3;3;4;3;1;3;2;2;4;4;2;1;2;4;4;2;4;2;2;2;2;2;3;1;2;3;4;4;4;3;2;3;3;3;4;4;2;2;3;2;3;3;3;1;3;3;4;2;3;2;2;2;1;2;3;2;2;2;3;2,5;2;2,25;3;3,5;3;47
36;2;4; ;Germany;2;2;1;3;0;1;4;5;4;1;4;4;5;2;3;2;3;2;3;4;2;3;4;2;2;3;2;3;1;3;2;4;1;2;2;3;1;3;3;3;3;3;2;1;4;3;4;3;3;3;1;3;4;3;1;2;3;3;3;2;3;4;2;2;2;4;2;2;3,25;2,25;2,5;2,75;2;2,5;55
33;2;3; ;Germany;2;2;1;2;1;0;4;5;4;4;3;3;4;1;2;2;2;1;1;1;2;2;2;2;1;1;2;1;1;1;1;1;1;1;2;2;1;2;4;2;1;1;4;4;4;2;1;3;3;1;1;1;1;3;4;2;1;4;4;1;1;1;2;2;2;1;1;1;1;1,75;1,75;1,75;1,25;1,25;26
29;4;3; ;Germany;2;1;1;2;9;0;4;5;3;3;3;3;5;2;2;4;4;3;4;4;2;3;3;3;2;2;1;1;2;2;1;1;1;1;2;2;2;3;2;2;1;2;4;3;4;2;3;2;2;1;1;4;3;2;3;4;1;4;3;3;1;2;3;3;3;2;1;2;2,25;1,5;2,5;2,75;2,5;2,5;44
41;2;3; ;Germany;2;1;1;3;2;0;4;5;5;3;3;3;4;1;4;4;4;4;4;4;4;4;4;4;3;4;2;2;1;4;2;2;1;2;2;2;4;2;3;3;2;2;4;3;4;3;3;3;2;3;1;1;3;2;3;3;2;4;4;2;1;2;2;3;3;2;1;1;2,75;3;3;2,75;4;2,75;43
22;2;2; ;Germany;2;1;2;2;0;0;4;5;4;3;4;3;3;1;1;2;2;1;1;1;1;2;2;1;3;3;1;1;1;3;3;3;1;1;2;2;2;4;3;2;2;2;2;2;4;2;3;3;2;2;1;3;2;3;2;2;3;3;3;2;3;3;2;3;2;3;2;2;2;1;1,75;1,75;1,75;2,75;46
42;2;3; ;Germany;2;1;2;2;0;0;3;5;4;3;3;4;3;1;4;1;4;1;2;1;3;1;4;2;3;1;3;1;1;2;3;3;1;3;1;3;2;4;2;2;4;4;2;2;4;4;2;1;2;2;3;4;3;2;2;4;2;2;3;3;3;3;4;3;3;3;3;2;1,5;3,25;1;3;1,75;3;61
29;2;3; ;Germany;2;2;1;1;0;0;4;5;4;5;1;3;3;1;2;2;2;3;5;1;2;2;3;3;3;1;2;1;2;3;3;1;1;2;2;3;3;5;4;1;1;1;2;3;4;2;2;4;3;1;2;1;1;4;2;2;2;4;4;1;3;2;1;2;1;3;1;1;1;2;1,75;2,5;3;4;31
32;2;3; ;Germany;1;3;1;3;0;0;5;5;3;5;2;4;4;1;4;4;4;4;2;2;3;3;3;4;1;2;3;3;2;3;1;3;1;4;3;4;4;2;2;3;3;3;2;2;4;4;2;3;2;3;3;4;3;3;2;1;2;2;2;3;3;3;2;3;2;3;3;3;2;3,5;3,25;3,25;3,75;1,5;56
22;2;2; ;Germany;2;1;2;2;3;0;4;5;4;3;3;3;4;1;2;3;3;4;4;3;5;3;5;2;1;1;2;2;1;2;4;2;1;1;2;4;2;5;3;2;1;2;4;4;4;2;2;4;3;1;1;1;1;4;4;2;2;4;4;2;1;1;1;2;1;1;1;1;1,75;2,5;2,5;3,25;2,5;3,5;28
34;2;5; ;Sweden;1;2;2;2;1;0;4;5;2;3;3;3;3;1;4;1;5;2;5;1;2;1;4;1;5;2;1;1;2;2;2;4;1;1;1;3;1;5;3;2;1;1;4;3;4;2;1;3;4;2;1;1;1;4;4;2;1;4;4;2;1;2;2;1;1;1;1;1;2;2;1;3,5;1,5;4,25;27
26;2;3; ;Germany;2;2;2;1;0;0;4;5;4;3;3;3;3;1;1;1;2;1;1;1;1;1;2;2;1;1;1;1;1;2;1;1;1;1;1;3;1;1;4;1;1;1;2;3;4;1;1;4;4;2;2;1;2;4;4;1;2;4;4;1;3;2;1;1;1;1;1;1;1;1;1;2;1,5;1;27
32;2;3; ;Germany;2;2;2;3;1;2;4;5;3;3;3;3;3;1;2;2;5;3;1;1;1;2;5;3;1;1;2;1;1;1;1;1;1;1;2;3;2;5;3;2;1;1;4;4;4;1;1;3;3;1;1;1;2;4;4;3;1;4;4;2;1;1;2;2;1;1;1;1;1;1,5;1,75;3,5;2,25;2;27
31;2;3; ;Germany;2;2;1;2;0;0;4;5;4;4;4;4;4;1;2;2;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;3;2;1;1;4;3;4;3;3;4;4;2;1;1;1;4;4;2;1;4;4;2;1;2;1;1;1;1;1;1;1;1,25;1,25;1,75;1;1,25;29
29;2;3; ;Germany;2;2;2;1;1;0;4;5;3;3;3;3;3;1;1;4;5;2;2;5;3;2;5;4;5;2;4;2;1;3;5;3;1;2;3;4;3;5;2;2;4;1;4;3;4;3;2;3;3;1;1;3;2;4;4;4;3;4;4;3;1;2;2;2;1;1;1;1;2,75;2,5;2,75;3,75;3;4,25;40
46;2;3; ;Germany;2;1;2;2;0;0;4;5;5;5;3;3;3;1;2;1;2;1;3;1;2;3;4;1;5;2;2;1;1;1;5;4;1;2;1;2;1;5;3;3;1;2;4;3;4;3;3;3;2;2;1;1;3;4;3;3;3;4;4;2;1;2;2;3;1;2;1;1;2;2;1,5;2,25;1;4,5;40
32;2;4; ;Germany;2;2;2;3;5;0;4;5;4;3;4;4;3;1;1;5;2;1;1;2;1;2;4;2;1;4;1;1;1;2;1;4;1;1;2;2;2;1;4;2;1;1;4;3;4;1;2;3;3;1;3;3;3;4;3;2;3;4;4;1;1;2;2;2;1;2;1;1;2,75;1;2,5;2,25;1,75;1;35
29;1;3; ;Germany;2;2;1;2;1;0;4;5;4;4;3;3;3;1;4;3;5;3;2;1;4;2;5;3;1;1;3;2;1;2;2;1;1;2;2;4;3;5;3;2;2;1;2;2;4;3;3;2;3;3;3;2;2;3;3;4;3;3;4;2;3;3;3;2;2;2;2;1;1;3,25;2,25;3,75;2,75;2,5;48
28;2;3; ;Germany;2;2;1;2;1;0;3;5;3;3;3;4;3;1;4;5;4;2;2;1;3;4;5;4;1;2;4;3;1;1;1;1;1;2;4;4;4;5;4;2;1;1;3;3;4;1;2;4;4;1;1;1;2;3;4;2;2;4;4;1;2;2;1;1;2;1;1;1;1,25;3,25;4;3,5;2,75;2,25;28
33;2;3; ;Germany;2;1;1;2;1;0;4;5;4;3;3;4;3;2;2;3;4;2;3;2;2;2;4;2;1;3;2;2;3;2;2;4;1;2;2;3;2;3;3;2;3;3;2;3;4;3;3;2;2;2;3;3;2;3;2;3;3;3;3;2;3;2;3;3;2;3;2;2;2,75;2;2,25;3,5;2;2,25;52
26;2;3; ;Germany;2;1;1;2;0;0;4;5;2;3;3;3;4;1;1;5;3;4;4;4;1;5;3;4;1;3;1;4;4;4;1;2;1;1;4;3;4;4;3;3;2;1;4;3;4;2;2;3;3;1;2;2;1;4;4;3;2;4;4;2;1;2;2;2;1;1;1;1;2,5;1;4,5;3,25;4;2,5;34
44;2;3; ;Germany;2;1;2;2;0;0;4;5;4;4;3;3;3;1;1;2;2;2;4;1;2;2;2;2;4;4;2;1;1;1;4;2;1;1;1;2;2;4;2;2;2;2;2;3;4;2;2;2;2;2;2;2;2;2;2;3;2;2;2;3;3;2;3;3;3;3;3;3;2;1,5;1,5;1,75;1,75;4;49
33;2;3; ;Germany;2;2;1;2;1;2;4;5;3;3;3;3;3;2;3;3;4;3;4;5;4;2;3;2;3;4;2;1;1;2;2;2;1;1;2;2;2;4;4;3;1;1;4;3;4;3;2;3;3;2;2;2;2;3;3;3;2;4;4;1;1;2;2;2;2;2;1;1;3,25;2,5;2;2,5;2,25;3,25;37
60;2;3; ;Germany;2;2;2;3;1;0;4;5;4;4;1;1;1;1;4;1;5;4;4;1;5;2;4;4;3;3;4;1;1;3;4;1;1;2;2;4;3;5;3;2;1;3;3;3;4;1;2;4;4;1;3;1;1;3;3;2;3;4;4;2;2;2;1;1;2;2;1;1;1,5;3,75;1,5;3,5;3,5;4;34
50;2;7; ;Germany;2;1;1;3;0;0;5;5;3;3;3;3;3;1;4;2;2;1;1;1;4;2;2;1;1;1;4;1;1;1;1;1;1;1;1;4;1;2;2;2;3;3;1;1;4;4;4;3;1;2;3;4;4;1;1;2;3;2;2;3;4;4;2;4;4;4;3;3;1;3,25;1,5;2,25;1;1,25;65
36;2;3; ;Germany;2;2;2;2;1;0;4;5;4;4;4;3;4;1;1;5;2;1;2;1;1;2;2;3;1;3;1;1;1;2;1;1;1;1;1;1;1;2;4;1;1;1;4;3;4;1;1;3;4;1;1;1;1;4;4;2;2;4;4;1;1;2;2;1;1;1;1;1;1,5;1;2,25;1,5;1,75;1,5;24
28;2;3; ;Germany;2;1;1;2;0;0;4;5;3;4;3;2;3;1;2;3;3;1;4;1;2;3;3;2;3;1;2;2;1;1;2;1;1;2;2;3;1;4;2;2;1;2;2;3;4;2;3;2;2;2;2;3;2;2;3;3;3;2;4;3;3;2;3;3;3;2;3;1;1;2;2,5;2,5;1,25;3,25;48
25;2;3; ;Germany;2;2;2;3;1;0;4;5;5;4;5;4;5;1;2;2;5;2;3;2;1;3;4;3;3;2;3;1;2;3;3;3;1;1;2;2;2;5;4;3;2;2;4;3;4;3;3;4;2;3;2;2;3;2;4;3;3;4;4;1;1;2;1;3;3;1;1;1;2;1,75;2;3,25;2,5;3,5;43
35;2;3; ;Germany;2;2;2;2;1;0;4;5;3;3;3;3;3;1;4;2;4;2;4;1;4;2;4;1;1;1;2;1;1;1;1;2;1;1;2;2;1;2;2;2;2;3;3;2;4;3;3;2;2;3;3;3;3;4;3;3;2;4;4;3;2;3;3;3;1;2;1;1;1,25;2,75;1,75;2,75;1,25;2;49
30;2;6; ;Germany;2;1;2;2;0;0;5;5;3;1;4;4;4;2;1;5;1;1;4;2;1;4;4;4;2;2;1;1;1;2;1;2;1;1;4;1;1;2;4;3;1;2;4;4;4;1;2;3;2;2;2;1;1;4;4;3;1;4;4;1;1;1;2;3;1;1;1;1;2;1;3,5;1,75;2;2,25;31
34;2;3; ;Germany;2;2;1;3;1;0;3;5;5;5;4;3;3;1;2;3;5;2;3;1;3;3;5;1;1;3;5;1;1;3;2;2;1;3;1;5;2;4;4;3;4;1;2;3;4;3;1;4;4;1;1;1;2;2;4;1;2;4;4;1;3;2;1;1;3;1;1;1;1,75;3,25;2;4;2;2,5;34
40;2;3; ;Germany;2;1;1;3;0;0;4;5;4;3;3;3;5;1;3;1;3;1;1;4;2;1;3;1;3;3;4;1;1;1;3;3;1;3;1;2;1;4;2;3;3;3;2;2;4;3;3;2;3;1;1;2;3;2;4;3;3;4;4;3;3;3;3;2;3;1;1;1;2,75;3;1;2,25;1;2,75;48
35;2;3; ;Germany;2;2;1;2;0;0;4;5;3;3;3;3;3;1;2;1;3;1;2;1;2;4;4;2;2;1;2;1;1;2;2;1;1;1;1;3;2;5;3;3;2;1;2;3;4;4;3;4;2;3;3;4;3;2;2;2;3;2;3;2;3;2;1;3;3;3;3;2;1;1,75;1,75;2,75;1,75;2,75;53
23;2;3; ;Germany;2;1;2;3;0;0;4;5;3;3;3;3;3;1;2;3;5;1;5;1;1;4;4;1;1;4;2;1;1;1;1;3;1;1;3;4;1;5;4;3;2;2;4;3;4;3;1;3;2;1;2;1;3;4;4;4;4;4;4;1;1;2;2;3;1;1;1;1;2,25;1,5;2,75;3,5;1;3;39
36;2;3; ;Switzerland;2;2;1;2;0;0;3;5;3;3;3;3;3;1;1;1;2;2;4;1;1;1;3;1;3;1;2;1;1;3;1;2;1;1;2;2;1;4;3;1;1;1;3;3;4;2;3;2;3;1;1;2;1;4;3;2;1;4;4;2;2;2;3;2;1;2;1;1;1,25;1,25;1,25;2;1,75;3;32
21;2;2; ;Germany;2;1;3;2;2;0;4;5;3;4;3;3;4;1;2;2;2;2;3;2;2;3;2;2;3;3;4;2;1;4;3;3;1;2;2;3;2;4;3;2;2;1;4;4;4;1;3;3;3;1;1;2;1;3;3;3;2;4;4;2;1;1;2;2;2;2;1;1;2,25;2,5;2,25;2;2,5;3,25;33
26;1;4; ;Germany;2;2;1;3;1;0;5;5;2;3;4;2;4;1;5;2;5;4;5;2;5;2;4;3;2;3;5;1;1;1;2;2;1;3;1;1;2;5;3;1;3;3;2;2;4;3;2;3;2;3;3;3;3;3;2;4;2;3;3;2;3;3;2;3;2;3;2;2;2;4,5;1,5;2,75;2,5;3,5;52
38;2;3; ;Germany;2;2;2;3;1;1;4;5;3;3;4;3;3;1;1;3;2;1;1;1;1;3;4;1;1;4;1;1;1;1;1;2;1;1;2;1;1;3;3;3;4;2;3;2;4;2;3;3;3;2;2;3;1;3;1;1;1;3;3;2;2;3;2;2;2;4;2;2;2;1;2,25;2;1;1,5;45
33;2;3; ;Germany;2;2;1;3;1;0;4;5;4;2;4;3;5;1;2;2;3;1;4;4;4;1;5;4;1;5;4;1;3;4;2;5;1;2;1;4;3;5;4;3;1;1;4;4;4;2;2;4;4;1;1;2;1;4;4;2;1;4;4;1;1;1;1;1;1;1;1;1;3,75;3;1,25;3,75;3;3;26
33;2;3; ;Germany;2;1;1;2;5;1;4;5;4;4;3;3;4;2;1;4;3;4;3;3;2;3;2;3;2;3;2;3;1;4;2;3;1;1;2;2;3;5;4;3;1;1;4;4;4;1;2;3;4;1;1;1;2;3;3;1;1;4;4;1;1;1;2;1;2;2;1;1;2,75;1,5;3;2;3,5;3;27
42;2;3; ;Germany;2;1;1;2;0;0;4;5;5;1;5;1;4;3;2;1;2;3;5;5;2;1;4;3;2;5;2;1;1;2;2;5;1;2;1;4;2;5;2;4;4;4;2;2;4;3;3;3;3;3;1;3;3;1;3;4;3;4;4;3;3;3;2;2;4;2;1;1;4,5;2;1;2,75;2,5;3,5;56
29;2;3; ;Austria;2;2;1;2;1;1;4;5;4;2;5;1;3;2;4;3;3;2;1;3;1;1;4;2;1;2;1;1;1;3;1;4;1;3;1;4;2;1;3;3;3;2;2;2;4;2;3;2;3;2;1;2;1;3;4;2;3;3;2;2;3;3;3;2;2;1;2;3;2,75;2,25;1,5;3;2,25;1;45
30;2;3; ;Austria;2;1;1;2;0;0;4;5;4;4;5;3;5;2;1;3;4;5;1;4;2;4;4;5;3;4;2;2;1;4;4;4;1;1;2;1;5;2;1;4;4;4;3;1;4;1;4;4;3;3;3;4;3;2;3;3;2;1;1;4;2;4;1;2;3;2;4;4;3,5;1,5;2,75;2,5;4,75;2,5;61
42;2;3; ;Germany;2;1;1;2;0;0;4;5;4;4;3;3;3;1;2;1;4;3;5;1;2;1;4;2;1;1;3;1;1;2;4;1;1;3;1;3;3;4;2;3;3;2;3;2;4;2;3;2;2;1;2;3;2;3;3;4;2;2;3;3;2;3;3;3;2;2;3;2;1;2,5;1;3;2,5;3,5;50
31;2;6;3;Austria;2;2;1;2;0;0;5;5;2;3;2;3;3;1;4;2;4;2;2;1;4;2;4;2;1;2;4;1;1;1;1;2;1;2;1;3;1;4;3;1;2;2;2;2;4;2;2;2;2;1;2;2;1;2;3;4;3;2;4;2;3;3;3;3;3;2;3;1;1,5;3,5;1,5;3;1,5;2;45
33;2;3; ;Germany;2;2;1;2;1;0;4;5;3;4;3;3;3;1;3;5;4;1;2;1;2;5;4;2;2;2;2;4;4;2;2;2;1;2;4;3;2;2;3;3;2;2;3;3;4;2;3;3;3;1;1;1;1;4;2;2;2;3;3;2;2;2;2;2;1;3;2;2;1,5;2,25;4,5;3,75;1,75;2;38
31;2;2; ;Germany;2;2;1;3;1;0;4;5;5;5;3;4;5;1;2;4;5;1;1;5;1;1;5;1;1;5;1;1;1;1;1;3;1;2;1;1;1;3;3;2;1;2;3;2;4;3;3;4;3;2;1;2;3;4;3;2;3;4;4;2;2;3;1;2;1;2;1;1;3,5;1,5;1,75;3;1;1,5;39
55;2;3; ;Germany;2;2;2;2;1;1;4;5;3;3;3;3;3;1;2;2;5;2;2;1;1;2;5;2;1;1;2;1;2;2;1;1;1;2;2;5;2;5;3;2;1;1;3;2;4;2;3;3;4;2;1;1;1;4;3;2;1;4;4;2;2;3;2;1;1;2;1;1;1;1,75;1,75;4,25;2;2,25;32
35;2;3; ;Germany;2;1;1;2;0;0;4;5;3;3;3;3;3;1;5;1;5;1;5;1;5;1;5;1;5;1;5;1;1;1;5;1;1;5;1;3;1;5;2;3;4;4;1;2;4;4;4;2;2;4;4;4;4;1;1;3;3;1;1;3;4;3;3;3;4;4;4;4;1;5;1;3,5;1;5;73
25;2;3;2;Switzerland;2;1;2;2;0;0;4;5;4;2;4;3;4;1;1;4;2;1;4;4;1;4;5;2;1;4;1;1;1;2;1;2;1;1;2;2;2;5;3;1;1;1;3;3;4;1;2;4;3;1;1;2;1;4;2;1;1;4;4;2;2;2;1;2;1;3;1;1;2,75;1;2,75;2,5;1,75;2,75;28
18;1;1; ;Germany;2;1;1;2;3;0;5;5;4;3;4;3;3;2;1;1;4;1;5;2;3;1;2;4;5;2;5;1;2;4;5;2;1;1;1;4;1;5;2;3;4;2;2;2;4;1;3;3;1;2;4;4;2;3;1;3;4;2;1;3;3;3;2;4;2;4;3;4;2;2,5;1;3;2,5;5;60
33;2;3; ;Germany;2;2;1;3;1;0;4;5;4;4;3;2;4;1;2;3;5;2;2;3;1;2;5;3;1;5;2;2;1;2;1;3;1;1;2;1;4;4;4;3;1;1;3;3;4;1;2;4;3;2;3;3;3;4;3;3;3;4;4;1;2;2;1;2;1;2;1;1;3;1,5;2,25;3;2,75;2;38
25;2;3; ;Germany;2;1;1;2;1;0;4;5;3;3;4;3;4;2;1;4;4;2;1;4;1;3;2;3;1;5;1;3;1;4;1;5;1;1;3;2;3;3;3;2;2;2;4;3;4;1;2;3;3;1;1;1;3;4;4;2;1;4;4;2;1;2;2;2;1;1;1;1;4;1;3,25;2,25;3;1,5;31
28;2;3; ;Germany;2;1;2;2;0;0;4;5;4;4;3;4;4;1;2;3;4;2;2;3;3;3;4;3;2;5;4;2;1;2;2;5;1;2;4;4;2;5;4;3;1;2;4;4;4;1;2;4;4;1;1;2;1;4;4;3;2;4;4;1;1;1;1;1;1;1;1;1;3,5;2,75;3;3,25;2,25;2,75;28
28;2;3; ;Germany;2;1;1;3;0;0;4;5;3;4;3;3;4;1;4;2;5;3;4;2;2;1;4;3;2;3;1;1;1;2;2;4;1;2;2;2;2;4;4;2;2;2;3;3;4;1;2;4;3;1;1;1;2;4;3;2;2;4;4;1;2;2;1;2;1;2;1;1;2,5;2,25;1,5;3;2,5;3;31
29;3;3; ;Germany;2;1;1;2;0;0;4;5;3;2;4;4;3;1;1;4;4;1;2;2;1;2;5;1;3;2;2;1;1;1;2;2;1;1;2;2;1;5;3;2;2;3;2;3;4;3;3;3;2;1;3;3;3;4;3;4;2;3;4;2;3;2;2;3;1;2;2;1;1,75;1,25;2,25;3;1;3;47
29;2;3; ;Germany;2;1;1;2;0;0;4;5;3;3;3;3;4;1;4;5;5;5;4;2;4;5;5;4;1;5;4;4;1;4;2;4;1;1;4;5;4;5;4;2;3;3;3;3;4;2;3;3;2;2;1;2;1;3;2;3;1;4;4;1;2;2;2;3;2;3;1;1;3;3,25;4,5;4;4,25;3;40
47;2;5; ;Germany;2;1;2;2;0;0;4;5;5;5;3;3;3;1;5;1;5;5;5;1;4;3;4;3;3;1;4;2;3;3;3;4;1;4;1;4;3;4;2;3;3;4;2;2;4;3;3;4;2;2;3;2;3;2;2;1;3;2;2;3;3;3;1;3;3;3;3;3;1,75;4,25;1,75;4;3,5;3,75;55
33;2;3; ;Germany;2;1;2;2;0;0;4;5;4;3;3;3;4;1;2;4;4;2;2;2;2;2;2;2;1;2;2;2;2;1;2;4;1;2;2;2;2;3;3;3;2;2;3;3;4;3;3;4;3;2;2;2;1;4;2;2;2;3;3;2;2;2;1;2;1;3;2;2;2,25;2;2,5;2,5;1,75;2;41
31;2;3; ;Germany;2;2;2;2;1;1;4;5;4;1;5;5;5;1;4;4;4;3;5;5;3;4;5;3;1;5;4;1;1;1;1;5;1;4;1;3;3;5;3;3;1;1;4;4;4;1;3;4;1;1;1;1;1;4;3;1;1;1;4;2;1;1;1;4;1;2;4;1;4;3,75;2,5;3,25;2,5;3;32
28;2;2; ;Germany;2;1;3;2;3;0;5;5;4;3;4;4;3;2;2;4;2;4;4;2;1;2;2;3;1;2;1;1;1;2;1;3;1;1;1;2;3;2;4;2;1;2;4;4;4;3;1;4;2;1;1;1;2;4;4;3;3;4;4;1;1;1;1;3;1;1;1;1;2,25;1,25;2;1,75;3;2;31
28;2;3; ;Germany;2;2;2;1;1;0;4;5;3;3;3;3;3;2;1;5;5;5;1;3;1;4;5;5;1;4;1;2;1;5;1;3;1;1;2;4;5;2;3;3;1;1;4;3;4;2;2;3;3;1;1;1;1;3;4;2;1;4;4;2;1;2;2;2;2;1;1;1;3;1;3,25;3,75;5;1,25;30
30;2;2; ;Germany;2;2;1;2;1;0;4;5;5;4;3;5;5;1;1;4;4;2;2;4;1;5;3;2;1;4;1;4;1;4;1;3;1;1;5;4;4;2;4;4;1;1;4;3;4;3;2;4;4;1;1;1;1;4;4;1;1;4;4;1;1;2;1;1;1;1;1;1;3;1;4,5;3;3;1,5;27
34;2;3; ;Germany;2;2;2;2;0;0;4;5;4;3;4;4;5;1;2;3;4;2;2;1;1;3;4;2;1;2;1;2;2;2;1;2;1;2;2;2;2;4;3;2;1;1;4;3;4;2;3;4;3;2;2;2;1;3;3;1;1;4;4;2;1;2;1;2;2;2;1;1;1,5;1,5;2,5;3;2;2;32
42;2;3; ;Germany;2;1;1;2;0;0;4;5;4;4;3;3;3;1;1;1;1;4;1;1;1;1;4;4;2;1;1;1;1;4;1;1;1;1;1;1;2;2;3;2;1;1;3;3;4;2;3;2;3;1;1;1;1;3;4;3;1;4;4;2;2;2;3;2;2;1;1;1;1;1;1;1,75;3,5;1,5;33
33;2;3;4;Germany;2;2;2;2;1;1;3;5;4;2;5;5;4;2;4;4;4;4;2;3;2;3;3;4;1;4;2;2;1;4;1;4;1;2;2;3;4;3;4;3;1;1;4;3;4;3;3;3;4;2;1;1;1;3;4;2;2;4;4;1;1;2;2;1;2;1;1;1;3,25;2,5;2,75;2,75;4;1,75;32
26;2;3; ;Germany;2;2;1;3;1;0;4;5;5;3;4;4;5;1;2;3;2;1;1;4;1;4;3;1;1;5;2;2;2;1;1;4;1;1;3;3;1;1;4;3;2;1;3;3;4;2;2;3;4;2;2;1;3;3;4;2;2;4;4;1;2;2;2;1;2;1;1;1;3,5;1,5;3;2,5;1;1;35
31;2;3; ;Austria;2;2;1;2;1;1;4;5;4;4;4;4;3;1;1;5;4;1;1;2;1;5;4;4;1;2;1;5;1;2;1;2;1;1;4;4;1;2;4;2;1;1;3;3;4;2;1;3;3;2;2;1;1;4;4;1;1;4;4;1;2;2;2;2;1;1;1;1;1,75;1;4,75;3,25;2;1,25;28
